StateCode,State,County,Year,Month,NO2 Mean,O3 Mean,SO2,CO
AZ,Arizona,Pima,2006,3,16.34892045,0.026846903,0.715491306,0.395564516
AZ,Arizona,Pima,2006,4,14.37009293,0.033197267,0.27190925,0.332041033
AZ,Arizona,Pima,2006,5,13.34382045,0.034545645,0.446242871,0.307085613
AZ,Arizona,Pima,2006,6,14.05529203,0.039130533,0.405288567,0.251875017
AZ,Arizona,Pima,2006,7,12.95165377,0.038235903,0.202842484,0.244262532
AZ,Arizona,Pima,2006,8,11.46741413,0.031014032,0.231022387,0.266095806
AZ,Arizona,Pima,2006,9,11.95674687,0.024193033,0.443040933,0.2870441
AZ,Arizona,Pima,2006,10,15.5504909,0.020963161,0.731954097,0.377631387
AZ,Arizona,Pima,2006,11,17.73180727,0.0208764,0.95388345,0.437219717
AZ,Arizona,Pima,2006,12,19.23820606,0.016990935,1.045505645,0.520368823
AZ,Arizona,Pima,2007,1,16.30794981,0.018635677,0.898351226,0.450173113
AZ,Arizona,Pima,2007,2,16.11815121,0.021928536,0.788472304,0.386963018
AZ,Arizona,Pima,2007,3,14.02256787,0.030565903,0.950991758,0.337447435
AZ,Arizona,Pima,2007,4,10.68091237,0.036970833,0.9696282,0.264844633
AZ,Arizona,Pima,2007,5,9.065530032,0.037235194,1.103170855,0.230776597
AZ,Arizona,Pima,2007,6,11.01975187,0.032776367,1.122115633,0.318568867
AZ,Arizona,Pima,2007,7,8.975359484,0.037994548,0.756449887,0.237195048
AZ,Arizona,Pima,2007,8,9.205406032,0.035045677,0.739024177,0.302541597
AZ,Arizona,Pima,2007,9,9.880434767,0.031174933,0.865998183,0.232593317
AZ,Arizona,Pima,2007,10,14.83676913,0.024821226,1.136382565,0.293625371
AZ,Arizona,Pima,2007,11,19.80530303,0.0195444,1.180119583,0.327566417
AZ,Arizona,Pima,2007,12,21.01110332,0.016057258,0.554370726,0.411801758
AZ,Arizona,Pima,2008,1,19.29003574,0.019271484,0.848903532,0.394867097
AZ,Arizona,Pima,2008,2,19.13443276,0.023418034,0.707864672,0.361797293
AZ,Arizona,Pima,2008,3,17.24396039,0.031829323,0.621184774,0.272142403
AZ,Arizona,Pima,2008,4,12.75660623,0.037404133,0.657521617,0.229574517
AZ,Arizona,Pima,2008,5,10.30531471,0.039654548,0.916158242,0.213887887
AZ,Arizona,Pima,2008,6,10.4266469,0.0371347,1.1023969,0.22534725
AZ,Arizona,Pima,2008,7,7.431380355,0.033576613,0.592902726,0.199370226
AZ,Arizona,Pima,2008,8,7.233504355,0.033292968,0.568305371,0.17730429
AZ,Arizona,Pima,2008,9,8.8417819,0.0304403,0.778236833,0.1700211
AZ,Arizona,Pima,2008,10,13.85454648,0.023934129,1.10050871,0.276983952
AZ,Arizona,Pima,2008,11,15.91782196,0.020354143,1.119328143,0.341429571
AZ,Arizona,Pima,2008,12,18.84069055,0.014860613,1.304518,0.401840097
AZ,Arizona,Pima,2009,1,18.79580129,0.015442161,1.139817935,0.39734879
AZ,Arizona,Pima,2009,2,17.39412993,0.022248536,0.528370661,0.357637536
AZ,Arizona,Pima,2009,3,13.30946923,0.030707,0.177958145,0.284700806
AZ,Arizona,Pima,2009,4,10.0989844,0.038061067,0.20880045,0.215592817
AZ,Arizona,Pima,2009,5,9.483233452,0.035049742,0.320137855,0.227343419
AZ,Arizona,Pima,2009,6,8.533432133,0.031230533,0.387746717,0.211838783
AZ,Arizona,Pima,2009,7,8.986939484,0.036456968,0.319683887,0.191681323
AZ,Arizona,Pima,2009,8,8.218517581,0.032896613,0.6647215,0.167683484
AZ,Arizona,Pima,2009,9,8.4390855,0.0303472,0.365822783,0.2120502
AZ,Arizona,Pima,2009,10,12.07801542,0.025188097,0.417107468,0.257798677
AZ,Arizona,Pima,2009,11,14.3888889,0.0220764,0.76562545,0.302955933
AZ,Arizona,Pima,2009,12,18.44718216,0.017252194,0.810343177,0.394547661
AZ,Arizona,Pima,2010,1,15.65725813,0.020615548,1.006512548,0.364558871
AZ,Arizona,Pima,2010,2,15.02303904,0.022842286,0.455106875,0.344409929
AZ,Arizona,Pima,2010,3,13.28179058,0.029568484,0.178142726,0.304637097
AZ,Arizona,Pima,2010,4,9.878069467,0.0351319,0.26745205,0.255407667
AZ,Arizona,Pima,2010,5,8.935446677,0.039491968,0.293083823,0.234808935
AZ,Arizona,Pima,2010,6,7.893926867,0.036929133,0.707728167,0.208903967
AZ,Arizona,Pima,2010,7,5.837181871,0.037282194,0.740708,0.207599419
AZ,Arizona,Pima,2010,8,7.374112774,0.036068516,0.746411532,0.192172097
AZ,Arizona,Pima,2010,9,9.657185967,0.0312819,0.9692474,0.2153593
AZ,Arizona,Pima,2010,10,10.81830748,0.025070613,0.141997895,0.163772758
AZ,Arizona,Pima,2010,11,15.30811666,0.023300797,0.251244466,0.24845872
AZ,Arizona,Pima,2010,12,17.96806337,0.015187194,0.369236113,0.319138532
AZ,Arizona,Pima,2011,1,19.56513197,0.015306194,0.325129435,0.315433242
AZ,Arizona,Pima,2011,2,14.07641575,0.023607107,0.249544911,0.227620589
AZ,Arizona,Pima,2011,3,11.13587248,0.030072548,0.234873274,0.182277952
AZ,Arizona,Pima,2011,4,7.164757923,0.036955192,0.276759865,0.153095538
AZ,Arizona,Pima,2011,5,5.46298571,0.040638452,0.199483629,0.14626579
AZ,Arizona,Pima,2011,6,7.092629034,0.039514379,0.374903241,0.137162672
AZ,Arizona,Pima,2011,7,8.096542032,0.037744581,0.202187661,0.106263258
AZ,Arizona,Pima,2011,8,8.610099903,0.038684161,0.267530823,0.113044548
AZ,Arizona,Pima,2011,9,10.83881693,0.030295767,0.24951165,0.1434044
AZ,Arizona,Pima,2011,10,14.80890606,0.024598097,0.354476484,0.19290121
AZ,Arizona,Pima,2011,11,15.86876043,0.0196195,0.23795765,0.230064533
AZ,Arizona,Pima,2011,12,17.90362245,0.015263742,0.281774435,0.293346742
AZ,Arizona,Pima,2012,1,20.62634671,0.012916774,0.306837677,0.314083694
AZ,Arizona,Pima,2012,2,16.15471531,0.022593448,0.215526172,0.251236517
AZ,Arizona,Pima,2012,3,14.23513945,0.028959742,0.183322,0.211666435
AZ,Arizona,Pima,2012,4,10.13059496,0.036054423,0.212953808,0.172281346
AZ,Arizona,Pima,2012,5,8.127723957,0.041912913,0.195042826,0.144285609
AZ,Arizona,Pima,2012,6,8.23712495,0.0330087,0.138420575,0.126198175
AZ,Arizona,Pima,2012,7,8.715924792,0.0363505,0.026218125,0.118522687
AZ,Arizona,Pima,2012,9,9.254126259,0.029734185,0.102721056,0.148706204
AZ,Arizona,Pima,2012,10,12.89920477,0.023138323,0.169582306,0.185799435
AZ,Arizona,Pima,2012,11,16.91121213,0.017040267,0.317160217,0.241440267
AZ,Arizona,Pima,2012,12,16.98661068,0.017456419,0.276680258,0.277562597
AZ,Arizona,Pima,2013,1,17.76005674,0.015690871,0.224818516,0.303083839
AZ,Arizona,Pima,2013,2,16.95059,0.0223155,0.222551571,0.243660911
AZ,Arizona,Pima,2013,3,12.65180029,0.028455742,0.234671565,0.19039479
AZ,Arizona,Pima,2013,4,8.947827167,0.035370833,0.2043755,0.15373955
AZ,Arizona,Pima,2013,5,6.30688571,0.044076613,0.303711694,0.125588387
AZ,Arizona,Pima,2013,6,7.004841167,0.0348458,0.293532617,0.1108108
AZ,Arizona,Pima,2013,7,6.547888903,0.039448935,0.11894029,0.108515548
AZ,Arizona,Pima,2013,8,8.839538226,0.033211,0.35430529,0.112194226
AZ,Arizona,Pima,2013,9,7.842517067,0.031012433,0.262521467,0.113793633
AZ,Arizona,Pima,2013,10,12.26123523,0.025170645,0.15180579,0.176893419
AZ,Arizona,Pima,2013,11,11.04104977,0.020957,0.1230491,0.180119667
AZ,Arizona,Pima,2013,12,16.11014545,0.016954613,0.182968016,0.275950742
AZ,Arizona,Pima,2014,1,20.83227242,0.014349,0.240505813,0.309534083
AZ,Arizona,Pima,2014,2,15.02910312,0.02001832,0.27000936,0.21918874
AZ,Arizona,Pima,2014,3,9.474695613,0.03229971,0.146718645,0.16576379
AZ,Arizona,Pima,2014,4,9.024522633,0.038430533,0.174264317,0.153391267
AZ,Arizona,Pima,2014,5,6.686615091,0.041302955,0.247445545,0.132590705
AZ,Arizona,Pima,2014,6,8.449029889,0.038273222,0.219783722,0.130424611
AZ,Arizona,Pima,2014,8,7.126603389,0.030134222,0.070056778,0.108488444
AZ,Arizona,Pima,2014,9,7.034744,0.024998633,0.13956345,0.11888665
AZ,Arizona,Pima,2014,10,10.16452535,0.024012097,0.218470097,0.226040532
AZ,Arizona,Pima,2014,11,12.6683341,0.021327712,0.366559525,0.28157572
AZ,Arizona,Pima,2014,12,15.84620726,0.013637097,0.183874516,0.366895129
AZ,Arizona,Pima,2015,1,13.830378,0.01571229,0.144444677,0.306846145
AZ,Arizona,Pima,2015,2,11.53651136,0.021735536,0.211464054,0.276358821
AZ,Arizona,Pima,2015,3,8.290747065,0.031291581,0.215551,0.232978903
AZ,Arizona,Pima,2015,4,6.1093043,0.038068067,0.142862917,0.203022117
AZ,Arizona,Pima,2015,5,4.593635452,0.040830645,0.192156306,0.184681468
AZ,Arizona,Pima,2015,6,5.055363867,0.037666567,0.2110944,0.179875083
AZ,Arizona,Pima,2015,7,4.415499935,0.032521613,0.23531379,0.153382435
AZ,Arizona,Pima,2015,8,6.296460194,0.036264742,0.053051645,0.150146323
AZ,Arizona,Pima,2015,9,7.275884333,0.0254764,0.033149733,0.17199375
AZ,Arizona,Pima,2015,10,8.146175481,0.024220704,0.052748759,0.254969981
AZ,Arizona,Pima,2015,11,13.45434787,0.0194431,0.1030758,0.320777567
AZ,Arizona,Pima,2015,12,17.35111561,0.015283032,0.185402371,0.405069145
AZ,Arizona,Pima,2016,1,16.21912668,0.016883032,0.121708097,0.356704726
AZ,Arizona,Pima,2016,2,11.89507307,0.023165138,0.183538569,0.332231103
AZ,Arizona,Pima,2016,3,7.566580806,0.032423516,0.087225823,0.265429871
AR,Arkansas,Pulaski,2007,1,12.82141181,0.015013387,2.802403129,0.626287484
AR,Arkansas,Pulaski,2007,2,12.62698814,0.0220045,2.967671429,0.615722089
AR,Arkansas,Pulaski,2007,3,13.55236087,0.026791677,2.852353,0.531761355
AR,Arkansas,Pulaski,2007,4,9.759178767,0.033733367,2.5508644,0.4755888
AR,Arkansas,Pulaski,2007,5,10.62475561,0.031485194,2.685588016,0.439364242
AR,Arkansas,Pulaski,2007,6,9.0335749,0.031570833,2.715445783,0.389181833
AR,Arkansas,Pulaski,2007,7,7.929331194,0.027067194,2.841486774,0.474143952
AR,Arkansas,Pulaski,2007,8,9.103558355,0.035067161,3.565529903,0.680896484
AR,Arkansas,Pulaski,2007,9,9.925574759,0.024605345,3.481071793,0.662548707
AR,Arkansas,Pulaski,2007,10,10.1664861,0.019986516,3.594619419,0.594909984
AR,Arkansas,Pulaski,2007,11,11.21881303,0.017001433,3.7919129,0.781180567
AR,Arkansas,Pulaski,2007,12,12.66695884,0.012548355,4.065357129,0.800558081
AR,Arkansas,Pulaski,2008,1,11.12055877,0.019235258,2.943964871,0.697271355
AR,Arkansas,Pulaski,2008,2,10.70936121,0.020510103,1.62014831,0.367147655
AR,Arkansas,Pulaski,2008,3,7.991919548,0.029828065,1.729046645,0.361205548
AR,Arkansas,Pulaski,2008,4,6.913345433,0.032109733,1.399218217,0.322980067
AR,Arkansas,Pulaski,2008,5,7.665606613,0.031883097,1.355655774,0.307351065
AR,Arkansas,Pulaski,2008,6,6.566205667,0.027626467,1.099917667,0.65878925
AR,Arkansas,Pulaski,2008,7,8.550023387,0.030453,1.2485305,0.444781419
AR,Arkansas,Pulaski,2008,8,8.312178613,0.029564548,1.767718403,0.336005323
AR,Arkansas,Pulaski,2008,9,7.6189339,0.022731967,1.784680933,0.4044626
AR,Arkansas,Pulaski,2008,10,11.08859271,0.019837419,1.954188339,0.520570306
AR,Arkansas,Pulaski,2008,11,11.92758017,0.017323533,2.305842867,0.437880367
AR,Arkansas,Pulaski,2008,12,9.448446613,0.017298645,1.890014919,0.459478694
AR,Arkansas,Pulaski,2009,1,11.43398048,0.017241968,2.198790339,0.378600258
AR,Arkansas,Pulaski,2009,2,10.8555195,0.025459786,1.997296036,0.473815893
AR,Arkansas,Pulaski,2009,3,9.777630806,0.028555129,2.263854113,0.357934677
AR,Arkansas,Pulaski,2009,4,9.0140701,0.033611067,1.2111413,0.364160667
AR,Arkansas,Pulaski,2009,5,8.490933548,0.026379065,1.128265645,0.336717452
AR,Arkansas,Pulaski,2009,6,7.7453471,0.030730567,1.21653035,0.360513283
AR,Arkansas,Pulaski,2009,7,7.264662742,0.031838742,1.227446274,0.41434379
AR,Arkansas,Pulaski,2009,8,7.750430323,0.025817258,1.355530968,0.428520935
AR,Arkansas,Pulaski,2009,9,8.079040433,0.021708467,1.810362767,0.362540033
AR,Arkansas,Pulaski,2009,10,8.224919548,0.015422484,1.844441129,0.360130516
AR,Arkansas,Pulaski,2009,11,9.918055533,0.020148633,2.311820917,0.5959006
AR,Arkansas,Pulaski,2009,12,11.30786468,0.017293355,2.236298661,0.650812258
AR,Arkansas,Pulaski,2010,1,11.8550063,0.021881259,1.25995871,0.457009545
AR,Arkansas,Pulaski,2010,2,12.95270443,0.0235625,1.335796545,0.504732732
AR,Arkansas,Pulaski,2010,3,9.948223516,0.031912677,1.434174145,0.440508089
AR,Arkansas,Pulaski,2010,4,9.6947464,0.034840233,1.01779875,0.457383217
AR,Arkansas,Pulaski,2010,5,8.111734419,0.030516032,0.961011331,0.395164226
AR,Arkansas,Pulaski,2010,6,7.850017233,0.0289806,1.089593692,0.346710433
AR,Arkansas,Pulaski,2010,7,6.103898355,0.027190935,0.995762403,0.416825944
AR,Arkansas,Pulaski,2010,8,8.98822029,0.034658452,1.256670911,0.483937839
AR,Arkansas,Pulaski,2010,9,9.746829714,0.029584107,1.470025295,0.404846411
AR,Arkansas,Pulaski,2010,10,12.53161529,0.029935452,1.737864395,0.631093153
AR,Arkansas,Pulaski,2010,11,10.94241877,0.020101467,1.404018308,0.502204067
AR,Arkansas,Pulaski,2010,12,11.72169448,0.017900065,1.553670984,0.413591355
AR,Arkansas,Pulaski,2011,1,11.32258916,0.020314581,1.929838887,0.462386379
AR,Arkansas,Pulaski,2011,2,10.60910625,0.024111643,1.874305393,0.533149821
AR,Arkansas,Pulaski,2011,3,8.769857452,0.027035,1.752797944,0.432556629
AR,Arkansas,Pulaski,2011,4,7.282904133,0.032115267,1.309090242,0.287784583
AR,Arkansas,Pulaski,2011,5,6.220452903,0.031489258,0.998087266,0.237853315
AR,Arkansas,Pulaski,2011,6,7.916757233,0.033127733,1.188940767,0.332446208
AR,Arkansas,Pulaski,2011,7,8.82932071,0.034931,1.0507715,0.450396347
AR,Arkansas,Pulaski,2011,8,10.43516358,0.035682806,1.363115871,0.420452081
AR,Arkansas,Pulaski,2011,9,11.80629827,0.028302767,1.3007421,0.430149825
AR,Arkansas,Pulaski,2011,10,14.32298971,0.024677484,1.239624863,0.580396
AR,Arkansas,Pulaski,2011,11,8.989611333,0.0230487,1.188048242,0.578321942
AR,Arkansas,Pulaski,2011,12,13.21435994,0.01459271,1.224930895,0.622797403
AR,Arkansas,Pulaski,2012,1,12.24691432,0.017713774,1.22446071,0.590915605
AR,Arkansas,Pulaski,2012,2,10.7625801,0.022423828,1.121798284,0.683761086
AR,Arkansas,Pulaski,2012,3,9.525110968,0.027651806,1.151161476,0.4723945
AR,Arkansas,Pulaski,2012,4,9.243828,0.030506933,1.244758583,0.294058492
AR,Arkansas,Pulaski,2012,5,9.056884065,0.036196226,1.160458653,0.30745904
AR,Arkansas,Pulaski,2012,6,10.33041487,0.039646756,1.355061227,0.350855303
AR,Arkansas,Pulaski,2012,7,7.315153161,0.034870935,1.240957097,0.393857484
AR,Arkansas,Pulaski,2012,8,10.82523642,0.035416645,1.357754371,0.428376597
AR,Arkansas,Pulaski,2012,9,10.40613693,0.027829133,1.155774642,0.448983767
AR,Arkansas,Pulaski,2012,10,9.158607935,0.024151806,1.252342363,0.418637161
AR,Arkansas,Pulaski,2012,11,15.65904633,0.019779167,1.81785825,0.646543508
AR,Arkansas,Pulaski,2012,12,12.41511487,0.018363516,1.573057984,0.58136346
AR,Arkansas,Pulaski,2013,1,12.52069939,0.017389774,1.564311597,0.566143952
AR,Arkansas,Pulaski,2013,2,10.78405804,0.025992571,1.165033375,0.476781188
AR,Arkansas,Pulaski,2013,3,10.3508489,0.031731194,1.325958387,0.44378929
AR,Arkansas,Pulaski,2013,4,9.177118533,0.030927833,1.410489008,0.28888505
AR,Arkansas,Pulaski,2013,5,6.78497271,0.029947516,1.277482113,0.297360274
AR,Arkansas,Pulaski,2013,6,7.3817698,0.030131933,1.369279733,0.288768108
AR,Arkansas,Pulaski,2013,7,8.573094871,0.030122387,1.529253323,0.347771468
AR,Arkansas,Pulaski,2013,8,8.491195968,0.030192258,1.408195855,0.362774089
AR,Arkansas,Pulaski,2013,9,11.13748793,0.031297267,1.031261208,0.380450817
AR,Arkansas,Pulaski,2013,10,9.028455871,0.017912677,1.182330524,0.377694524
AR,Arkansas,Pulaski,2013,11,11.12568697,0.016500067,1.0755601,0.379849567
AR,Arkansas,Pulaski,2013,12,12.2296809,0.015034806,1.228743194,0.405179008
AR,Arkansas,Pulaski,2014,1,10.91601903,0.024009516,1.370855661,0.37635475
AR,Arkansas,Pulaski,2014,2,11.90485525,0.024212821,1.679465196,0.407258804
AR,Arkansas,Pulaski,2014,3,11.20284594,0.028389774,1.259932266,0.358055532
AR,Arkansas,Pulaski,2014,4,7.770670267,0.0330751,0.863840983,0.255342375
AR,Arkansas,Pulaski,2014,5,7.432296258,0.028569871,0.904275702,0.241257016
AR,Arkansas,Pulaski,2014,6,5.716601867,0.0211305,1.110396383,0.246511433
AR,Arkansas,Pulaski,2014,7,6.921593065,0.026641129,1.070022758,0.339868226
AR,Arkansas,Pulaski,2014,8,7.473851387,0.026502645,1.045562387,0.366038202
AR,Arkansas,Pulaski,2014,9,9.113704433,0.021551467,1.165154175,0.362065267
AR,Arkansas,Pulaski,2014,10,9.263008419,0.020403161,1.062279806,0.394109863
AR,Arkansas,Pulaski,2014,11,9.215238867,0.020127767,1.141151733,0.474467258
AR,Arkansas,Pulaski,2014,12,9.591228355,0.011654742,1.069514935,0.346808895
AR,Arkansas,Pulaski,2015,1,11.75385687,0.018709677,1.063221435,0.356811452
AR,Arkansas,Pulaski,2015,2,8.941923607,0.024248536,1.042772125,0.294087018
AR,Arkansas,Pulaski,2015,3,9.451597032,0.02396771,0.908665145,0.25709979
AR,Arkansas,Pulaski,2015,4,7.215779067,0.026434733,0.766610917,0.225636117
AR,Arkansas,Pulaski,2015,5,7.672519333,0.029261067,0.898017983,0.222697217
AR,Arkansas,Pulaski,2015,6,5.808375633,0.025311067,0.516363217,0.190327817
AR,Arkansas,Pulaski,2015,7,5.529389839,0.024790355,0.759148484,0.354413194
AR,Arkansas,Pulaski,2015,8,8.270211194,0.029180065,1.260244839,0.365075968
AR,Arkansas,Pulaski,2015,9,10.02259657,0.029198667,3.127876317,0.347188783
AR,Arkansas,Pulaski,2015,10,9.947861097,0.023748613,1.139781177,0.328430677
AR,Arkansas,Pulaski,2015,11,9.728634733,0.018798633,0.959026067,0.353075933
AR,Arkansas,Pulaski,2015,12,8.958701516,0.018598129,0.897818532,0.370104355
AR,Arkansas,Pulaski,2016,1,9.513933387,0.023017484,0.755908871,0.354934032
AR,Arkansas,Pulaski,2016,2,8.737905448,0.027222759,0.701133793,0.338759707
AR,Arkansas,Pulaski,2016,3,7.736453903,0.027866806,0.536764532,0.273601839
CA,California,Alameda,2001,12,23.79746827,0.009082136,1.603314432,0.702496614
CA,California,Alameda,2002,1,26.16969624,0.004500103,1.703742345,1.059346276
CA,California,Alameda,2002,2,22.98187482,0.011456036,2.448777732,0.110049196
CA,California,Alameda,2002,3,18.96561341,0.020008508,1.042667203,0.728420763
CA,California,Alameda,2002,4,12.57721621,0.026403536,1.861101821,0.28099475
CA,California,Alameda,2002,5,12.19859114,0.028296586,0.575540069,0.18135831
CA,California,Alameda,2002,6,11.18897335,0.022815808,1.091927385,0.685412712
CA,California,Alameda,2002,7,11.3719369,0.022213467,1.057435233,0.6752816
CA,California,Alameda,2002,8,15.5165632,0.022991667,1.107477517,0.768658117
CA,California,Alameda,2002,9,20.15362776,0.01958944,2.5439979,0.56070728
CA,California,Alameda,2002,10,22.93481952,0.020358129,1.265803629,0.746763484
CA,California,Alameda,2002,11,26.80193633,0.012555967,3.325284167,1.366103367
CA,California,Alameda,2002,12,24.76365523,0.013489903,1.336234661,1.075266581
CA,California,Alameda,2003,1,22.96219035,0.006464484,2.937308403,1.236123645
CA,California,Alameda,2003,2,20.96079189,0.016333286,2.868374732,0.875132643
CA,California,Alameda,2003,3,16.12947723,0.023059833,2.074640733,0.440799083
CA,California,Alameda,2003,4,13.6780797,0.0324059,2.458518567,0.375988617
CA,California,Alameda,2007,12,20.42903321,0.011882333,1.252776083,0.438132146
CA,California,Alameda,2008,1,18.75732032,0.012799179,1.082836875,0.405837982
CA,California,Alameda,2008,2,16.79002479,0.016065379,0.560819328,0.384975
CA,California,Alameda,2008,3,15.71769177,0.020746,0.503900032,0.298367694
CA,California,Alameda,2008,4,13.89371983,0.0288764,0.5114142,0.2174185
CA,California,Alameda,2008,5,10.98464903,0.0268858,0.627356817,0.184937067
CA,California,Alameda,2008,6,11.32981413,0.021540233,0.999101517,0.172864383
CA,California,Alameda,2008,7,8.591865419,0.018096806,0.88909679,0.092118919
CA,California,Alameda,2008,8,8.576437581,0.014818548,0.999609274,0.139130468
CA,California,Alameda,2008,9,12.54894593,0.020034733,1.2326304,0.18453615
CA,California,Alameda,2008,10,17.46023842,0.016395581,1.106955613,0.333217419
CA,California,Alameda,2008,11,18.11289677,0.011364033,1.155863817,0.39968465
CA,California,Alameda,2008,12,19.11400523,0.009833161,0.87586321,0.444520129
CA,California,Alameda,2009,1,21.51332397,0.008517484,1.377933919,0.582082403
CA,California,Alameda,2009,2,17.08048657,0.018287786,1.026331554,0.41308775
CA,California,Alameda,2009,3,12.16129029,0.023274129,1.103070984,0.325905726
CA,California,Alameda,2009,4,11.38695663,0.0288388,1.3667391,0.283810383
CA,California,Alameda,2009,5,8.946786677,0.022151484,1.31181121,0.247813919
CA,California,Alameda,2009,6,6.3884057,0.0214639,1.251718433,0.213771067
CA,California,Alameda,2009,7,5.375876516,0.01773529,0.548686419,0.184464113
CA,California,Alameda,2009,8,7.471003258,0.016744613,0.2572705,0.216930419
CA,California,Alameda,2009,9,11.0657705,0.0169654,0.222445067,0.251908367
CA,California,Alameda,2009,10,14.23055445,0.015664065,0.481675226,0.332321387
CA,California,Alameda,2009,11,20.12339363,0.011009033,1.1046495,0.445644417
CA,California,Alameda,2009,12,18.93969145,0.010836484,1.115639,0.486363371
CA,California,Alameda,2010,1,17.877209,0.011212419,1.288133161,0.522985839
CA,California,Alameda,2010,2,15.07453421,0.016682179,1.293288875,0.373039607
CA,California,Alameda,2010,3,14.02667745,0.023495548,1.370160097,0.350847145
CA,California,Alameda,2010,4,11.51302747,0.0266266,0.343088233,0.284030433
CA,California,Alameda,2010,5,9.112176484,0.025828419,0.696127,0.246058306
CA,California,Alameda,2010,6,8.1279517,0.019611367,0.83309455,0.225807083
CA,California,Alameda,2010,7,7.907433452,0.021438194,0.137748258,0.19708979
CA,California,Alameda,2010,8,7.943139167,0.019386967,0.11754235,0.217399533
CA,California,Alameda,2010,9,11.406546,0.0170231,0.530836117,0.29796125
CA,California,Alameda,2010,10,14.77874068,0.018034161,0.868314613,0.277808323
CA,California,Alameda,2010,11,17.55948197,0.0148422,1.083778783,0.37161845
CA,California,Alameda,2010,12,18.53677514,0.01248964,1.01686561,0.36925146
CA,California,Alameda,2011,1,22.42696594,0.007921452,1.476734484,0.411840823
CA,California,Alameda,2011,2,19.51386932,0.019117607,1.286170214,0.27248875
CA,California,Alameda,2011,3,15.37509013,0.023125968,1.14296921,0.115982065
CA,California,Alameda,2011,4,12.38415557,0.026853767,1.26561805,0.041835667
CA,California,Alameda,2011,5,10.69077684,0.028851097,1.170085887,0.056271129
CA,California,Alameda,2011,6,10.08811597,0.0207874,1.288525417,0.045721
CA,California,Alameda,2011,7,9.093322,0.015856161,1.062687677,0.190810935
CA,California,Alameda,2011,8,9.264013645,0.016539806,0.575016048,0.495036532
CA,California,Alameda,2011,9,14.52841093,0.018155967,0.59823395,0.591679483
CA,California,Alameda,2011,10,17.9334641,0.014426903,0.905358919,0.666165048
CA,California,Alameda,2011,11,20.11308697,0.0122984,0.568463917,0.65446085
CA,California,Alameda,2011,12,27.61178171,0.007562484,1.319196742,0.954825419
CA,California,Alameda,2012,1,27.27749686,0.006171524,1.824031286,0.896871095
