StateCode,year,month,None,D0,D1,D2,D4,D5
UT,2009,2,60.38189655,39.61810345,11.30939655,0.864568966,0,0
UT,2009,3,58.51910345,41.48089655,6.737310345,0,0,0
UT,2009,4,59.86146552,40.13853448,4.914913793,0,0,0
UT,2009,5,81.51810345,18.48189655,1.245,0,0,0
UT,2009,6,95.70593103,4.294068966,0.519034483,0,0,0
UT,2009,7,98.07172414,1.928275862,0,0,0,0
UT,2009,8,96.15241379,3.847586207,0,0,0,0
UT,2009,9,71.56172414,28.43827586,0.497241379,0,0,0
UT,2009,10,77.38655172,22.61344828,2.498793103,0.36862069,0,0
UT,2009,11,58.74008621,41.25991379,6.507586207,0.721637931,0,0
UT,2009,12,44.78248276,55.21751724,11.15206897,1.461034483,0,0
UT,2010,1,10.20241379,89.79758621,15.67818966,2.158793103,0,0
UT,2010,2,3.098448276,96.90155172,13.37172414,0.181724138,0,0
UT,2010,3,16.69206897,83.30793103,11.14627586,0.118689655,0,0
UT,2010,4,33.12827586,66.87172414,9.168189655,0.093103448,0,0
UT,2010,5,34.55224138,65.44775862,7.634568966,0.069827586,0,0
UT,2010,6,51.06482759,48.93517241,3.742275862,0,0,0
UT,2010,7,74.95431034,25.04568966,0.210344828,0,0,0
UT,2010,8,69.73482759,30.26517241,0.326482759,0,0,0
UT,2010,9,64.39043103,35.60956897,2.579827586,0,0,0
UT,2010,10,54.51612069,45.48387931,7.124224138,0,0,0
UT,2010,11,73.84275862,26.15724138,0,0,0,0
UT,2010,12,93.44413793,6.555862069,0,0,0,0
UT,2011,1,99.95732759,0.042672414,0,0,0,0
UT,2011,2,99.32008621,0.679913793,0,0,0,0
UT,2011,3,99.17944828,0.820551724,0,0,0,0
UT,2011,4,98.87612069,1.12387931,0,0,0,0
UT,2011,5,98.75255172,1.247448276,0.313586207,0,0,0
UT,2011,6,98.28086207,1.719137931,0.522844828,0,0,0
UT,2011,7,97.47706897,2.522931034,0.631724138,0,0,0
UT,2011,8,97.53786207,2.462137931,0.631724138,0,0,0
UT,2011,9,95.74362069,4.25637931,0.372068966,0,0,0
UT,2011,10,96.79612069,3.20387931,0.116551724,0,0,0
UT,2011,11,96.94510345,3.054896552,0.124413793,0,0,0
UT,2011,12,96.84706897,3.152931034,0.11862069,0,0,0
UT,2012,1,32.99917241,67.00082759,14.2382069,0,0,0
UT,2012,2,9.260172414,90.73982759,39.80974138,1.802758621,0,0
UT,2012,3,9.293706897,90.7062931,47.10801724,6.315172414,0,0
UT,2012,4,2.349224138,97.65077586,60.32362069,8.727155172,0,0
UT,2012,5,0.45662069,99.54337931,81.54682759,27.87655172,0,0
UT,2012,6,0.342672414,99.65732759,79.57844828,41.35784483,6.921465517,0
UT,2012,7,0,100,91.85531034,60.56282759,23.74310345,0
UT,2012,8,0,100,99.42956897,74.1462931,22.79982759,0
UT,2012,9,0,100,100,84.19560345,19.43034483,0
UT,2012,10,0,100,99.99627586,80.87682759,21.68868966,0
UT,2012,11,0,100,99.9937931,60.97982759,20.98810345,0
UT,2012,12,0,100,99.9937931,59.32948276,19.39413793,0
UT,2013,1,0,100,99.95737931,51.92275862,10.98241379,0
UT,2013,2,0,100,99.93327586,47.16060345,3.36612069,0
UT,2013,3,0,100,98.3587931,39.25827586,0.613793103,0
UT,2013,4,0,100,98.36241379,35.61096552,0.613793103,0
UT,2013,5,0,100,99.40206897,35.25827586,0.613793103,0
UT,2013,6,0,100,99.95431034,32.63508621,1.137327586,0
UT,2013,7,0,100,93.81482759,30.87758621,3.208965517,0
UT,2013,8,0,100,87.83344828,36.58293103,2.45862069,0
UT,2013,9,0,100,86.85698276,25.8762069,0.55,0
UT,2013,10,0,100,83.95510345,10.03482759,0,0
UT,2013,11,0,100,75.03172414,10.03482759,0,0
UT,2013,12,0,100,63.28262069,8.795103448,0,0
UT,2014,1,0,100,62.10767241,8.485172414,0,0
UT,2014,2,0.064310345,99.93568966,53.07396552,6.633706897,0,0
UT,2014,3,0.776724138,99.22327586,51.92181034,8.210689655,0,0
UT,2014,4,13.06310345,86.93689655,57.66993103,11.72241379,0,0
UT,2014,5,17.99862069,82.00137931,58.85275862,13.94224138,0,0
UT,2014,6,18.73517241,81.26482759,58.85275862,13.90206897,0,0
UT,2014,7,18.73517241,81.26482759,60.41931034,15.21082759,1.002827586,0
UT,2014,8,18.99793103,81.00206897,66.02525862,18.41896552,0.922586207,0
UT,2014,9,25.31765517,74.68234483,50.62413793,9.147862069,0.00937931,0
UT,2014,10,29.87146552,70.12853448,44.00077586,6.315172414,0,0
UT,2014,11,29.75353448,70.24646552,43.78189655,6.315172414,0,0
UT,2014,12,29.56517241,70.43482759,43.71896552,6.315172414,0,0
UT,2015,1,26.80068966,73.19931034,43.92905172,5.970862069,0,0
UT,2015,2,11.38646552,88.61353448,61.71112069,6.693793103,0.192844828,0
UT,2015,3,0,100,90.56503448,23.71841379,2.27937931,0
UT,2015,4,0,100,97.70301724,52.11206897,4.704396552,0
UT,2015,5,0,100,95.46293103,41.09637931,4.867413793,0
UT,2015,6,2.933793103,97.0662069,76.52662069,26.86744828,0.908275862,0
UT,2015,7,5.953103448,94.04689655,72.81655172,23.35,0,0
UT,2015,8,6.307586207,93.69241379,71.03439655,23.35,0,0
UT,2015,9,6.307586207,93.69241379,70.35965517,23.35,0,0
UT,2015,10,7.539051724,92.46094828,64.78482759,22.98258621,0,0
UT,2015,11,10.9537069,89.0462931,59.13827586,22.58068966,0,0
UT,2015,12,13.08365517,86.91634483,58.90344828,18.76158621,0,0
UT,2016,1,20.93508621,79.06491379,38.89974138,12.16017241,0,0
UT,2016,2,25.56448276,74.43551724,29.39551724,6.250689655,0,0
UT,2016,3,23.92931034,76.07068966,29.39551724,6.250689655,0,0
UT,2016,4,19.59189655,80.40810345,29.39586207,6.250689655,0,0
UT,2016,5,37.02710345,62.97289655,2.400965517,0,0,0
UT,2016,6,52.0787931,47.9212069,0,0,0,0
UT,2016,7,48.23094828,51.76905172,1.397672414,0,0,0
UT,2016,8,39.68055172,60.31944828,6.54137931,0,0,0
UT,2016,9,18.30137931,81.69862069,26.45103448,4.142241379,0,0
UT,2016,10,39.12043103,60.87956897,21.51517241,3.35137931,0,0
UT,2016,11,37.7937931,62.2062069,21.51517241,3.35137931,0,0
VA,2000,1,62.36115672,37.63884328,7.264962687,0,0,0
VA,2000,2,81.3138806,18.6861194,3.440597015,0,0,0
VA,2000,3,55.62731343,44.37268657,13.97322761,0,0,0
VA,2000,4,63.26402985,36.73597015,3.477947761,0,0,0
VA,2000,5,72.78758209,27.21241791,0,0,0,0
VA,2000,6,79.86958955,20.13041045,4.186716418,0,0,0
VA,2000,7,89.33201493,10.66798507,1.230914179,0,0,0
VA,2000,8,99.58855224,0.411447761,0,0,0,0
VA,2000,9,100,0,0,0,0,0
VA,2000,10,68.51261194,31.48738806,7.748179104,2.253522388,0.047626866,0
VA,2000,11,13.19626866,86.80373134,26.33083955,11.7711194,0.698376866,0
VA,2000,12,58.63244403,41.36755597,20.46647388,12.15458955,0.518208955,0
VA,2001,1,71.71770149,28.28229851,14.96725373,9.281447761,1.103552239,0
VA,2001,2,64.2120709,35.7879291,20.9823694,10.3119403,0.811324627,0
VA,2001,3,47.12171642,52.87828358,20.93884328,5.034458955,0.487985075,0
VA,2001,4,53.27289179,46.72710821,14.07705224,2.298824627,0,0
VA,2001,5,18.60676119,81.39323881,32.03270149,11.02843284,2.746507463,0
VA,2001,6,83.01106343,16.98893657,6.201380597,0.247761194,0,0
VA,2001,7,80.40552239,19.59447761,0.398835821,0,0,0
VA,2001,8,100,0,0,0,0,0
VA,2001,9,91.21190299,8.788097015,0.028973881,0,0,0
VA,2001,10,35.12476119,64.87523881,12.92462687,0,0,0
VA,2001,11,0,100,87.75867537,10.19936567,0,0
VA,2001,12,0,100,98.71748134,48.58162313,0.458414179,0
VA,2002,1,0.136373134,99.86362687,98.73965672,40.60259701,0,0
VA,2002,2,0.47266791,99.52733209,97.4083209,80.52880597,1.221679104,0
VA,2002,3,2.074962687,97.92503731,96.24572761,91.42632463,26.52649254,0
VA,2002,4,6.104373134,93.89562687,89.43826866,78.48843284,25.44176119,0
VA,2002,5,7.059235075,92.94076493,71.44380597,52.39106343,7.623880597,0
VA,2002,6,6.084664179,93.91533582,74.07315299,45.04895522,19.6725,1.317164179
VA,2002,7,1.007552239,98.99244776,80.54020896,54.97298507,31.47567164,4.019597015
VA,2002,8,1.214496269,98.78550373,90.81197761,73.31936567,53.49044776,22.67796642
VA,2002,9,0,100,99.85748134,91.99850746,45.53970149,5.146791045
VA,2002,10,0.012880597,99.9871194,89.51316418,65.24016418,21.91643284,4.275492537
VA,2002,11,30.58,69.42,18.99895522,2.381436567,0,0
VA,2002,12,59.43795522,40.56204478,0.423059701,0,0,0
VA,2003,1,99.99046642,0.009533582,0,0,0,0
VA,2003,2,99.9941791,0.005820896,0,0,0,0
VA,2003,3,100,0,0,0,0,0
VA,2003,4,100,0,0,0,0,0
VA,2003,5,100,0,0,0,0,0
VA,2003,6,100,0,0,0,0,0
VA,2003,7,100,0,0,0,0,0
VA,2003,8,100,0,0,0,0,0
VA,2003,9,100,0,0,0,0,0
VA,2003,10,100,0,0,0,0,0
VA,2003,11,100,0,0,0,0,0
VA,2003,12,100,0,0,0,0,0
VA,2004,1,100,0,0,0,0,0
VA,2004,2,100,0,0,0,0,0
VA,2004,3,100,0,0,0,0,0
VA,2004,4,99.3825,0.6175,0,0,0,0
VA,2004,5,100,0,0,0,0,0
VA,2004,6,100,0,0,0,0,0
VA,2004,7,100,0,0,0,0,0
VA,2004,8,100,0,0,0,0,0
VA,2004,9,100,0,0,0,0,0
VA,2004,10,100,0,0,0,0,0
VA,2004,11,100,0,0,0,0,0
VA,2004,12,100,0,0,0,0,0
VA,2005,1,100,0,0,0,0,0
VA,2005,2,100,0,0,0,0,0
VA,2005,3,98.68304478,1.316955224,0,0,0,0
VA,2005,4,100,0,0,0,0,0
VA,2005,5,96.69102985,3.308970149,0,0,0,0
VA,2005,6,83.14199627,16.85800373,0,0,0,0
VA,2005,7,84.5020709,15.4979291,4.720820896,0,0,0
VA,2005,8,98.46016418,1.539835821,0,0,0,0
VA,2005,9,21.16475746,78.83524254,29.22449627,0,0,0
VA,2005,10,64.08804104,35.91195896,25.40212687,1.698376866,0,0
VA,2005,11,73.4338209,26.5661791,6.335179104,0,0,0
VA,2005,12,91.66753731,8.332462687,2.361119403,0,0,0
VA,2006,1,97.079,2.921,0,0,0,0
VA,2006,2,89.84949627,10.15050373,0.439477612,0,0,0
VA,2006,3,13.34317164,86.65682836,27.15942164,0,0,0
VA,2006,4,8.041044776,91.95895522,48.20955224,1.60266791,0,0
VA,2006,5,18.54707463,81.45292537,27.8180597,0,0,0
VA,2006,6,32.40906716,67.59093284,23.63078358,0,0,0
VA,2006,7,98.61091418,1.389085821,0,0,0,0
VA,2006,8,46.62585075,53.37414925,14.54664179,0,0,0
VA,2006,9,97.7248694,2.275130597,0,0,0,0
VA,2006,10,100,0,0,0,0,0
VA,2006,11,100,0,0,0,0,0
VA,2006,12,99.88485075,0.115149254,0,0,0,0
VA,2007,1,96.48577612,3.514223881,0,0,0,0
VA,2007,2,85.20464552,14.79535448,4.113712687,0,0,0
VA,2007,3,66.27643657,33.72356343,5.895820896,0,0,0
VA,2007,4,86.3370709,13.6629291,3.750839552,0,0,0
VA,2007,5,84.57116418,15.42883582,3.930865672,0.390746269,0,0
VA,2007,6,54.30287313,45.69712687,9.596977612,4.138600746,0.053451493,0
VA,2007,7,7.34680597,92.65319403,54.94904478,14.43420896,0.166328358,0
VA,2007,8,0,100,69.7130597,20.49785448,2.632574627,0
VA,2007,9,0.44869403,99.55130597,77.31822761,31.30076493,5.875970149,0.709477612
VA,2007,10,1.775164179,98.22483582,87.48644776,67.70749254,22.80098507,4.527104478
VA,2007,11,2.015802239,97.98419776,78.31151119,20.26046642,7.336958955,2.671865672
VA,2007,12,4.014738806,95.98526119,82.04776119,32.8813806,7.356996269,4.53266791
VA,2008,1,4.653716418,95.34628358,82.60919403,30.99144776,6.574716418,2.223880597
VA,2008,2,4.335783582,95.66421642,79.07854478,36.73235075,2.232723881,0
VA,2008,3,10.44356343,89.55643657,71.74893657,27.45811567,0.361977612,0
VA,2008,4,10.21556716,89.78443284,57.56916418,15.63504478,0,0
VA,2008,5,56.65815299,43.34184701,11.62218284,0,0,0
VA,2008,6,63.34574627,36.65425373,16.52610075,1.678507463,0,0
VA,2008,7,62.01961194,37.98038806,20.50741791,3.645477612,0,0
VA,2008,8,27.56091418,72.43908582,44.13449627,15.15216418,0,0
VA,2008,9,46.26368657,53.73631343,28.36210448,3.216776119,0,0
VA,2008,10,63.94253731,36.05746269,23.43315299,11.02037313,1.205690299,0
VA,2008,11,69.88488806,30.11511194,21.86421642,13.7730597,1.730895522,0
VA,2008,12,62.12731343,37.87268657,21.55744776,5.517298507,0.667552239,0
VA,2009,1,67.85270522,32.14729478,15.79182836,0,0,0
VA,2009,2,19.73005597,80.26994403,18.22173507,0,0,0
VA,2009,3,2.88941791,97.11058209,25.7868806,0,0,0
VA,2009,4,11.72833955,88.27166045,9.950261194,0,0,0
VA,2009,5,86.6286194,13.3713806,0,0,0,0
VA,2009,6,97.64538806,2.35461194,0,0,0,0
VA,2009,7,74.45830224,25.54169776,0,0,0,0
VA,2009,8,74.41322761,25.58677239,0,0,0,0
VA,2009,9,86.59289552,13.40710448,0.302253731,0,0,0
VA,2009,10,90.16632463,9.833675373,0.147854478,0,0,0
VA,2009,11,100,0,0,0,0,0
VA,2009,12,100,0,0,0,0,0
VA,2010,1,100,0,0,0,0,0
VA,2010,2,100,0,0,0,0,0
VA,2010,3,100,0,0,0,0,0
VA,2010,4,100,0,0,0,0,0
VA,2010,5,90.70311567,9.296884328,0,0,0,0
VA,2010,6,80.97940299,19.02059701,0.442134328,0,0,0
VA,2010,7,10.55634328,89.44365672,50.81854478,4.416231343,0,0
VA,2010,8,21.82429851,78.17570149,53.67267164,35.6298806,0,0
VA,2010,9,21.35479478,78.64520522,48.47404851,33.23003731,0.719477612,0
VA,2010,10,60.14847015,39.85152985,6.630410448,0.92738806,0,0
VA,2010,11,66.12749254,33.87250746,3.878895522,0.185477612,0,0
VA,2010,12,83.83975746,16.16024254,0,0,0,0
VA,2011,1,39.63255597,60.36744403,9.213451493,0,0,0
VA,2011,2,9.706847015,90.29315299,52.46848881,0,0,0
VA,2011,3,21.37413433,78.62586567,37.7258209,0,0,0
VA,2011,4,50.40889925,49.59110075,12.16037313,0,0,0
VA,2011,5,63.69044776,36.30955224,16.31558209,0.021567164,0,0
VA,2011,6,61.53014925,38.46985075,26.26738806,0.41619403,0,0
VA,2011,7,64.05613806,35.94386194,8.614048507,0.182649254,0,0
VA,2011,8,51.85352239,48.14647761,14.32326866,0,0,0
VA,2011,9,95.64511194,4.35488806,1.651958955,0,0,0
VA,2011,10,98.28419776,1.715802239,0,0,0,0
VA,2011,11,100,0,0,0,0,0
VA,2011,12,98.93779851,1.062201493,0,0,0,0
VA,2012,1,77.94153731,22.05846269,0,0,0,0
VA,2012,2,68.2230597,31.7769403,0,0,0,0
VA,2012,3,68.59479478,31.40520522,0.126436567,0,0,0
VA,2012,4,38.12544776,61.87455224,7.92266791,0.021455224,0,0
VA,2012,5,53.61670149,46.38329851,3.797925373,0,0,0
VA,2012,6,84.09897388,15.90102612,0.211100746,0,0,0
VA,2012,7,16.30222388,83.69777612,15.63029851,0.07538806,0,0
VA,2012,8,30.83854478,69.16145522,22.14139925,0.367033582,0,0
VA,2012,9,48.08141791,51.91858209,17.65804104,0.084309701,0,0
VA,2012,10,64.0078806,35.9921194,9.268850746,0,0,0
VA,2012,11,63.57679104,36.42320896,13.93677239,0,0,0
VA,2012,12,43.9445709,56.0554291,30.05432836,0,0,0
VA,2013,1,58.87125373,41.12874627,24.8628806,0,0,0
VA,2013,2,87.64447761,12.35552239,0,0,0,0
VA,2013,3,98.13345149,1.866548507,0,0,0,0
VA,2013,4,100,0,0,0,0,0
VA,2013,5,99.60440299,0.395597015,0,0,0,0
VA,2013,6,99.86813433,0.131865672,0,0,0,0
VA,2013,7,100,0,0,0,0,0
VA,2013,8,100,0,0,0,0,0
VA,2013,9,95.27798507,4.722014925,0,0,0,0
VA,2013,10,83.05940299,16.94059701,0,0,0,0
VA,2013,11,56.11746269,43.88253731,0,0,0,0
VA,2013,12,85.18964179,14.81035821,0,0,0,0
VA,2014,1,99.96677239,0.033227612,0,0,0,0
VA,2014,2,100,0,0,0,0,0
VA,2014,3,100,0,0,0,0,0
VA,2014,4,99.96626866,0.033731343,0,0,0,0
VA,2014,5,92.53902985,7.460970149,0,0,0,0
VA,2014,6,92.32815299,7.671847015,2.273302239,0,0,0
VA,2014,7,80.07526866,19.92473134,1.023134328,0,0,0
VA,2014,8,89.15639925,10.84360075,0,0,0,0
VA,2014,9,76.75350746,23.24649254,0,0,0,0
VA,2014,10,66.85294776,33.14705224,0,0,0,0
VA,2014,11,64.56960821,35.43039179,0,0,0,0
VA,2014,12,73.50241791,26.49758209,0,0,0,0
VA,2015,1,86.20404851,13.79595149,0,0,0,0
VA,2015,2,76.87080224,23.12919776,0,0,0,0
VA,2015,3,79.4168209,20.5831791,0,0,0,0
VA,2015,4,94.17018657,5.829813433,0,0,0,0
VA,2015,5,93.55580224,6.444197761,0,0,0,0
VA,2015,6,84.96849254,15.03150746,1.296149254,0,0,0
VA,2015,7,100,0,0,0,0,0
VA,2015,8,98.33100746,1.668992537,0,0,0,0
VA,2015,9,41.17050746,58.82949254,0,0,0,0
VA,2015,10,99.99397388,0.006026119,0,0,0,0
VA,2015,11,99.99395522,0.006044776,0,0,0,0
VA,2015,12,99.99395522,0.006044776,0,0,0,0
VA,2016,1,99.9948694,0.005130597,0,0,0,0
VA,2016,2,100,0,0,0,0,0
VA,2016,3,100,0,0,0,0,0
VA,2016,4,58.44742537,41.55257463,0.567742537,0,0,0
VA,2016,5,83.44270149,16.55729851,0.403850746,0,0,0
VA,2016,6,97.27384328,2.726156716,0,0,0,0
VA,2016,7,98.21421642,1.785783582,0,0,0,0
VA,2016,8,96.35167164,3.648328358,0,0,0,0
VA,2016,9,43.32328358,56.67671642,0.109458955,0,0,0
VA,2016,10,87.73203358,12.26796642,1.732705224,0,0,0
VA,2016,11,71.06246269,28.93753731,2.943059701,0,0,0
VT,2000,1,100,0,0,0,0,0
VT,2000,2,100,0,0,0,0,0
VT,2000,3,100,0,0,0,0,0
VT,2000,4,100,0,0,0,0,0
VT,2000,5,100,0,0,0,0,0
VT,2000,6,100,0,0,0,0,0
VT,2000,7,100,0,0,0,0,0
VT,2000,8,100,0,0,0,0,0
VT,2000,9,100,0,0,0,0,0
VT,2000,10,100,0,0,0,0,0
VT,2000,11,100,0,0,0,0,0
VT,2000,12,100,0,0,0,0,0
VT,2001,1,100,0,0,0,0,0
VT,2001,2,100,0,0,0,0,0
VT,2001,3,100,0,0,0,0,0
VT,2001,4,100,0,0,0,0,0
VT,2001,5,65.23,34.77,1.311285714,0,0,0
VT,2001,6,100,0,0,0,0,0
VT,2001,7,67.62942857,32.37057143,0,0,0,0
VT,2001,8,6.482857143,93.51714286,60.38267857,0,0,0
VT,2001,9,2.330357143,97.66964286,65.01071429,5.357142857,0,0
VT,2001,10,0.569142857,99.43085714,67.51271429,0,0,0
VT,2001,11,0,100,96.22089286,10.70571429,0,0
VT,2001,12,0,100,68.35142857,10.19803571,0,0
VT,2002,1,0,100,75.26014286,6.716428571,0,0
VT,2002,2,0,100,72.59160714,2.85,0,0
VT,2002,3,0,100,71.72589286,6.157857143,0,0
VT,2002,4,58.53642857,41.46357143,5.777428571,0.123285714,0,0
VT,2002,5,92.02696429,7.973035714,0.324642857,0,0,0
VT,2002,6,100,0,0,0,0,0
VT,2002,7,82.95357143,17.04642857,0,0,0,0
VT,2002,8,62.03303571,37.96696429,0,0,0,0
VT,2002,9,3.555357143,96.44464286,14.63607143,0,0,0
VT,2002,10,88.68814286,11.31185714,0.001142857,0,0,0
VT,2002,11,98.05125,1.94875,0,0,0,0
VT,2002,12,100,0,0,0,0,0
VT,2003,1,99.92321429,0.076785714,0,0,0,0
VT,2003,2,99.99714286,0.002857143,0,0,0,0
VT,2003,3,40.29660714,59.70339286,0,0,0,0
VT,2003,4,67.31357143,32.68642857,0,0,0,0
VT,2003,5,99.01892857,0.981071429,0,0,0,0
VT,2003,6,97.37160714,2.628392857,0,0,0,0
VT,2003,7,62.68,37.32,0,0,0,0
VT,2003,8,100,0,0,0,0,0
VT,2003,9,83.841,16.159,0,0,0,0
VT,2003,10,100,0,0,0,0,0
VT,2003,11,100,0,0,0,0,0
VT,2003,12,100,0,0,0,0,0
VT,2004,1,100,0,0,0,0,0
VT,2004,2,100,0,0,0,0,0
VT,2004,3,61.886,38.114,0,0,0,0
VT,2004,4,100,0,0,0,0,0
VT,2004,5,100,0,0,0,0,0
VT,2004,6,100,0,0,0,0,0
VT,2004,7,100,0,0,0,0,0
VT,2004,8,100,0,0,0,0,0
VT,2004,9,100,0,0,0,0,0
VT,2004,10,100,0,0,0,0,0
VT,2004,11,77.88371429,22.11628571,0,0,0,0
VT,2004,12,100,0,0,0,0,0
VT,2005,1,100,0,0,0,0,0
VT,2005,2,100,0,0,0,0,0
VT,2005,3,100,0,0,0,0,0
VT,2005,4,87.66107143,12.33892857,0,0,0,0
VT,2005,5,100,0,0,0,0,0
VT,2005,6,100,0,0,0,0,0
VT,2005,7,100,0,0,0,0,0
VT,2005,8,99.931,0.069,0,0,0,0
VT,2005,9,92.12303571,7.876964286,0,0,0,0
VT,2005,10,99.55142857,0.448571429,0,0,0,0
VT,2005,11,100,0,0,0,0,0
VT,2005,12,100,0,0,0,0,0
VT,2006,1,100,0,0,0,0,0
VT,2006,2,100,0,0,0,0,0
VT,2006,3,98.655,1.345,0,0,0,0
VT,2006,4,99.95392857,0.046071429,0,0,0,0
VT,2006,5,100,0,0,0,0,0
VT,2006,6,100,0,0,0,0,0
VT,2006,7,100,0,0,0,0,0
VT,2006,8,100,0,0,0,0,0
VT,2006,9,100,0,0,0,0,0
VT,2006,10,100,0,0,0,0,0
VT,2006,11,100,0,0,0,0,0
VT,2006,12,100,0,0,0,0,0
VT,2007,1,100,0,0,0,0,0
VT,2007,2,100,0,0,0,0,0
VT,2007,3,100,0,0,0,0,0
VT,2007,4,100,0,0,0,0,0
VT,2007,5,100,0,0,0,0,0
VT,2007,6,100,0,0,0,0,0
VT,2007,7,95.76785714,4.232142857,0,0,0,0
VT,2007,8,99.95964286,0.040357143,0,0,0,0
VT,2007,9,77.48732143,22.51267857,0,0,0,0
VT,2007,10,78.773,21.227,0,0,0,0
VT,2007,11,100,0,0,0,0,0
VT,2007,12,100,0,0,0,0,0
VT,2008,1,100,0,0,0,0,0
VT,2008,2,100,0,0,0,0,0
VT,2008,3,100,0,0,0,0,0
VT,2008,4,100,0,0,0,0,0
VT,2008,5,100,0,0,0,0,0
VT,2008,6,83.00839286,16.99160714,0,0,0,0
VT,2008,7,100,0,0,0,0,0
VT,2008,8,100,0,0,0,0,0
VT,2008,9,100,0,0,0,0,0
VT,2008,10,100,0,0,0,0,0
VT,2008,11,100,0,0,0,0,0
VT,2008,12,100,0,0,0,0,0
VT,2009,1,100,0,0,0,0,0
VT,2009,2,100,0,0,0,0,0
VT,2009,3,100,0,0,0,0,0
VT,2009,4,99.58928571,0.410714286,0,0,0,0
VT,2009,5,99.58928571,0.410714286,0,0,0,0
VT,2009,6,100,0,0,0,0,0
VT,2009,7,100,0,0,0,0,0
VT,2009,8,100,0,0,0,0,0
VT,2009,9,100,0,0,0,0,0
VT,2009,10,100,0,0,0,0,0
VT,2009,11,100,0,0,0,0,0
VT,2009,12,100,0,0,0,0,0
VT,2010,1,100,0,0,0,0,0
VT,2010,2,100,0,0,0,0,0
VT,2010,3,100,0,0,0,0,0
VT,2010,4,100,0,0,0,0,0
VT,2010,5,100,0,0,0,0,0
VT,2010,6,80,20,0,0,0,0
VT,2010,7,99.97,0.03,0,0,0,0
VT,2010,8,91.10185714,8.898142857,0,0,0,0
VT,2010,9,77.77053571,22.22946429,11.55446429,0,0,0
VT,2010,10,90.58428571,9.415714286,0,0,0,0
VT,2010,11,100,0,0,0,0,0
VT,2010,12,100,0,0,0,0,0
VT,2011,1,100,0,0,0,0,0
VT,2011,2,57.67678571,42.32321429,0,0,0,0
VT,2011,3,91.53457143,8.465428571,0,0,0,0
VT,2011,4,100,0,0,0,0,0
VT,2011,5,100,0,0,0,0,0
VT,2011,6,100,0,0,0,0,0
VT,2011,7,100,0,0,0,0,0
VT,2011,8,88.36328571,11.63671429,0,0,0,0
VT,2011,9,100,0,0,0,0,0
VT,2011,10,100,0,0,0,0,0
VT,2011,11,100,0,0,0,0,0
VT,2011,12,79.2625,20.7375,0,0,0,0
VT,2012,1,47.51628571,52.48371429,0,0,0,0
VT,2012,2,26.70678571,73.29321429,0,0,0,0
VT,2012,3,19.75803571,80.24196429,0,0,0,0
VT,2012,4,2.104464286,97.89553571,7.395714286,0,0,0
VT,2012,5,57.44942857,42.55057143,2.990857143,0,0,0
VT,2012,6,90.66267857,9.337321429,0,0,0,0
VT,2012,7,54.33057143,45.66942857,0.023142857,0,0,0
VT,2012,8,79.81553571,20.18446429,0.019285714,0,0,0
VT,2012,9,85.27089286,14.72910714,0,0,0,0
VT,2012,10,100,0,0,0,0,0
VT,2012,11,93.40642857,6.593571429,0,0,0,0
VT,2012,12,73.62571429,26.37428571,0,0,0,0
VT,2013,1,73.62571429,26.37428571,0,0,0,0
VT,2013,2,73.62571429,26.37428571,0,0,0,0
VT,2013,3,73.62571429,26.37428571,0,0,0,0
VT,2013,4,49.30085714,50.69914286,0,0,0,0
VT,2013,5,26.97821429,73.02178571,7.725,0,0,0
VT,2013,6,95.77642857,4.223571429,0,0,0,0
VT,2013,7,100,0,0,0,0,0
VT,2013,8,100,0,0,0,0,0
VT,2013,9,100,0,0,0,0,0
VT,2013,10,99.94,0.06,0,0,0,0
VT,2013,11,98.49464286,1.505357143,0,0,0,0
VT,2013,12,96.69828571,3.301714286,0,0,0,0
VT,2014,1,88.00232143,11.99767857,0,0,0,0
VT,2014,2,94.51125,5.48875,0,0,0,0
VT,2014,3,93.50857143,6.491428571,0,0,0,0
VT,2014,4,94.54785714,5.452142857,0,0,0,0
VT,2014,5,100,0,0,0,0,0
VT,2014,6,100,0,0,0,0,0
VT,2014,7,100,0,0,0,0,0
VT,2014,8,100,0,0,0,0,0
VT,2014,9,92.08071429,7.919285714,0,0,0,0
VT,2014,10,65.46660714,34.53339286,0,0,0,0
VT,2014,11,99.965,0.035,0,0,0,0
VT,2014,12,99.986,0.014,0,0,0,0
VT,2015,1,100,0,0,0,0,0
VT,2015,2,100,0,0,0,0,0
VT,2015,3,73.86971429,26.13028571,0,0,0,0
VT,2015,4,17.40535714,82.59464286,0,0,0,0
VT,2015,5,4.33,95.67,11.73964286,0,0,0
VT,2015,6,79.07714286,20.92285714,12.94057143,0,0,0
VT,2015,7,99.18714286,0.812857143,0,0,0,0
VT,2015,8,85.64910714,14.35089286,0,0,0,0
VT,2015,9,49.80285714,50.19714286,0,0,0,0
VT,2015,10,92.05339286,7.946607143,0,0,0,0
VT,2015,11,73.70178571,26.29821429,0,0,0,0
VT,2015,12,41.75571429,58.24428571,0,0,0,0
VT,2016,1,44.9975,55.0025,0,0,0,0
VT,2016,2,40.86821429,59.13178571,0,0,0,0
VT,2016,3,100,0,0,0,0,0
VT,2016,4,100,0,0,0,0,0
VT,2016,5,86.073,13.927,0,0,0,0
VT,2016,6,35.66,64.34,2.249107143,0,0,0
VT,2016,7,7.258392857,92.74160714,12.24357143,0,0,0
